,conflictep_id,conflictepisode,type_of_conflict2,dyadcount,confterm,ependdate,ependprec,outcome,recur,version,conflict_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region
157,21809,9,2,1,0,,,,0,3,218,2016,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1,2,31/12/1948,5,04/10/2013,1,"750, 770",3
158,21809,9,2,1,0,,,,0,3,218,2017,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1,2,31/12/1948,5,04/10/2013,1,"750, 770",3
159,21809,9,2,1,0,,,,0,3,218,2018,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1,2,31/12/1948,5,04/10/2013,1,"750, 770",3
160,21809,9,2,1,0,,,,0,3,218,2019,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1,2,31/12/1948,5,04/10/2013,1,"750, 770",3
161,21809,9,2,1,0,,,,0,3,218,2020,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1,2,31/12/1948,5,04/10/2013,1,"750, 770",3
162,21901,1,1,1,1,31/12/1947,5.0,3.0,0,3,219,1947,Madagascar (Malagasy),Government of France,33,,MDRM,179,,1,Malagasy,2,1,29/03/1947,1,29/03/1947,1,580,4
163,22001,1,3,1,1,21/08/1947,1.0,3.0,0,3,220,1947,Paraguay,Government of Paraguay,24,,"Opposition coalition (Febreristas, Liberals and Communists)",722,,2,,2,3,07/03/1947,2,31/03/1947,4,150,5
164,22002,2,3,1,1,05/05/1954,1.0,4.0,1,3,220,1954,Paraguay,Government of Paraguay,24,,Military faction (forces of Alfredo Stroessner),723,,2,,1,3,07/03/1947,2,05/05/1954,1,150,5
165,22003,3,3,1,1,03/02/1989,1.0,4.0,1,3,220,1989,Paraguay,Government of Paraguay,24,,Military faction (forces of Andres Rodriguez),724,,2,,1,3,07/03/1947,2,03/02/1989,1,150,5
166,22101,1,3,1,0,,,,0,3,221,1949,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,2,3,31/12/1948,3,15/01/1949,1,775,3
167,22101,1,3,1,0,,,,0,3,221,1950,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,2,3,31/12/1948,3,15/01/1949,1,775,3
168,22101,1,3,1,0,,,,0,3,221,1951,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
169,22101,1,3,1,0,,,,0,3,221,1952,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
170,22101,1,3,1,0,,,,0,3,221,1953,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
171,22101,1,3,1,0,,,,0,3,221,1954,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
172,22101,1,3,1,0,,,,0,3,221,1955,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,2,3,31/12/1948,3,15/01/1949,1,775,3
173,22101,1,3,1,0,,,,0,3,221,1956,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
174,22101,1,3,1,0,,,,0,3,221,1957,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
175,22101,1,3,1,0,,,,0,3,221,1958,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
176,22101,1,3,1,0,,,,0,3,221,1959,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
177,22101,1,3,1,0,,,,0,3,221,1960,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
178,22101,1,3,1,0,,,,0,3,221,1961,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
179,22101,1,3,1,0,,,,0,3,221,1962,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
180,22101,1,3,1,0,,,,0,3,221,1963,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
181,22101,1,3,1,0,,,,0,3,221,1964,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
182,22101,1,3,1,0,,,,0,3,221,1965,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
183,22101,1,3,2,0,,,,0,3,221,1966,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
184,22101,1,3,2,0,,,,0,3,221,1967,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
185,22101,1,3,2,0,,,,0,3,221,1968,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
186,22101,1,3,2,0,,,,0,3,221,1969,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
187,22101,1,3,2,0,,,,0,3,221,1970,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
188,22101,1,3,2,0,,,,0,3,221,1971,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,2,3,31/12/1948,3,15/01/1949,1,775,3
189,22101,1,3,2,0,,,,0,3,221,1972,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
190,22101,1,3,2,0,,,,0,3,221,1973,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
191,22101,1,3,2,0,,,,0,3,221,1974,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
192,22101,1,3,2,0,,,,0,3,221,1975,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
193,22101,1,3,1,0,,,,0,3,221,1976,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
194,22101,1,3,1,0,,,,0,3,221,1977,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
195,22101,1,3,1,0,,,,0,3,221,1978,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
196,22101,1,3,1,0,,,,0,3,221,1979,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
197,22101,1,3,1,0,,,,0,3,221,1980,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
198,22101,1,3,1,0,,,,0,3,221,1981,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
199,22101,1,3,1,0,,,,0,3,221,1982,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
200,22101,1,3,1,0,,,,0,3,221,1983,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2,3,31/12/1948,3,15/01/1949,1,775,3
201,22101,1,3,1,0,,,,0,3,221,1984,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2,3,31/12/1948,3,15/01/1949,1,775,3
202,22101,1,3,1,0,,,,0,3,221,1985,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
203,22101,1,3,1,0,,,,0,3,221,1986,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
204,22101,1,3,1,0,,,,0,3,221,1987,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
205,22101,1,3,1,0,,,,0,3,221,1988,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
206,22101,1,3,1,0,,,,0,3,221,1989,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2,3,31/12/1948,3,15/01/1949,1,775,3
207,22101,1,3,1,0,,,,0,3,221,1990,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
208,22101,1,3,1,0,,,,0,3,221,1991,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,15/01/1949,1,775,3
209,22101,1,3,1,1,22/11/1992,1.0,5.0,0,3,221,1992,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2,3,31/12/1948,3,15/01/1949,1,775,3
210,22102,2,3,1,0,,,,1,3,221,1994,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,31/12/1994,5,775,3
211,22102,2,3,1,1,13/07/1995,1.0,5.0,0,3,221,1995,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,31/12/1994,5,775,3
212,22103,3,3,1,0,,,,1,3,221,1997,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,23/02/1997,3,775,3
213,22103,3,3,1,1,14/07/1998,4.0,5.0,0,3,221,1998,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,23/02/1997,3,775,3
214,22104,4,3,2,0,,,,1,3,221,2000,Myanmar (Burma),Government of Myanmar (Burma),144,,"God's Army, KNU","181, 180",,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
215,22104,4,3,1,0,,,,0,3,221,2001,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
216,22104,4,3,1,0,,,,0,3,221,2002,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
217,22104,4,3,1,0,,,,0,3,221,2003,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
218,22104,4,3,1,0,,,,0,3,221,2004,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
219,22104,4,3,1,0,,,,0,3,221,2005,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
220,22104,4,3,1,0,,,,0,3,221,2006,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
221,22104,4,3,1,0,,,,0,3,221,2007,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
222,22104,4,3,1,0,,,,0,3,221,2008,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
223,22104,4,3,1,0,,,,0,3,221,2009,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
224,22104,4,3,2,0,,,,0,3,221,2010,Myanmar (Burma),Government of Myanmar (Burma),144,,"DKBA 5, KNU","1107, 180",,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
225,22104,4,3,2,1,31/12/2011,5.0,2.0,0,3,221,2011,Myanmar (Burma),Government of Myanmar (Burma),144,,"DKBA 5, KNU","1107, 180",,1,Karen,1,3,31/12/1948,3,03/03/2000,1,775,3
226,22105,5,3,1,1,29/04/2013,1.0,5.0,1,3,221,2013,Myanmar (Burma),Government of Myanmar (Burma),144,,DKBA 5,1107,,1,Karen,1,3,31/12/1948,3,29/04/2013,1,775,3
227,22201,1,3,3,0,,,,0,3,222,1948,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
228,22201,1,3,3,0,,,,0,3,222,1949,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
229,22201,1,3,3,0,,,,0,3,222,1950,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
230,22201,1,3,2,0,,,,0,3,222,1951,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
231,22201,1,3,2,0,,,,0,3,222,1952,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
232,22201,1,3,2,0,,,,0,3,222,1953,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
233,22201,1,3,1,0,,,,0,3,222,1954,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
234,22201,1,3,1,0,,,,0,3,222,1955,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
235,22201,1,3,1,0,,,,0,3,222,1956,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
236,22201,1,3,1,0,,,,0,3,222,1957,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
237,22201,1,3,1,0,,,,0,3,222,1958,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
238,22201,1,3,1,0,,,,0,3,222,1959,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
239,22201,1,3,1,0,,,,0,3,222,1960,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
240,22201,1,3,1,0,,,,0,3,222,1961,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
241,22201,1,3,1,0,,,,0,3,222,1962,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
242,22201,1,3,1,0,,,,0,3,222,1963,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
243,22201,1,3,1,0,,,,0,3,222,1964,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
244,22201,1,3,1,0,,,,0,3,222,1965,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
245,22201,1,3,1,0,,,,0,3,222,1966,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
246,22201,1,3,1,0,,,,0,3,222,1967,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
247,22201,1,3,1,0,,,,0,3,222,1968,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
248,22201,1,3,1,0,,,,0,3,222,1969,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
249,22201,1,3,2,0,,,,0,3,222,1970,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF","182, 183",,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
250,22201,1,3,1,0,,,,0,3,222,1971,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
251,22201,1,3,1,0,,,,0,3,222,1972,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
252,22201,1,3,1,0,,,,0,3,222,1973,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
253,22201,1,3,1,0,,,,0,3,222,1974,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
254,22201,1,3,1,0,,,,0,3,222,1975,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
255,22201,1,3,1,0,,,,0,3,222,1976,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
256,22201,1,3,1,0,,,,0,3,222,1977,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
257,22201,1,3,1,0,,,,0,3,222,1978,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
258,22201,1,3,1,0,,,,0,3,222,1979,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
259,22201,1,3,1,0,,,,0,3,222,1980,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
260,22201,1,3,1,0,,,,0,3,222,1981,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
261,22201,1,3,1,0,,,,0,3,222,1982,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
262,22201,1,3,1,0,,,,0,3,222,1983,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
263,22201,1,3,1,0,,,,0,3,222,1984,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
264,22201,1,3,1,0,,,,0,3,222,1985,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
265,22201,1,3,1,0,,,,0,3,222,1986,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
266,22201,1,3,1,0,,,,0,3,222,1987,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1,3,29/02/1948,4,29/02/1948,4,775,3
267,22201,1,3,1,1,31/12/1988,1.0,6.0,0,3,222,1988,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,2,3,29/02/1948,4,29/02/1948,4,775,3
268,22202,2,3,1,0,,,,1,3,222,1990,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1,3,29/02/1948,4,31/12/1990,5,775,3
269,22202,2,3,1,0,,,,0,3,222,1991,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1,3,29/02/1948,4,31/12/1990,5,775,3
270,22202,2,3,1,1,31/12/1992,5.0,5.0,0,3,222,1992,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1,3,29/02/1948,4,31/12/1990,5,775,3
271,22203,3,3,1,1,31/12/1994,5.0,5.0,1,3,222,1994,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1,3,29/02/1948,4,31/12/1994,5,775,3
272,22204,4,3,1,0,,,,1,3,222,2013,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,29/02/1948,4,15/11/2013,1,775,3
273,22204,4,3,1,0,,,,0,3,222,2014,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,29/02/1948,4,15/11/2013,1,775,3
274,22204,4,3,1,1,13/11/2015,2.0,5.0,0,3,222,2015,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,29/02/1948,4,15/11/2013,1,775,3
275,22205,5,3,1,0,,,,1,3,222,2017,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,29/02/1948,4,29/04/2017,1,775,3
276,22205,5,3,1,0,,,,0,3,222,2018,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,29/02/1948,4,29/04/2017,1,775,3
277,22205,5,3,1,1,20/12/2019,2.0,5.0,0,3,222,2019,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,1,3,29/02/1948,4,29/04/2017,1,775,3
278,22301,1,3,2,0,,,,0,3,223,1948,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
279,22301,1,3,2,0,,,,0,3,223,1949,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
280,22301,1,3,2,0,,,,0,3,223,1950,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
281,22301,1,3,2,0,,,,0,3,223,1951,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
282,22301,1,3,2,0,,,,0,3,223,1952,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
283,22301,1,3,2,0,,,,0,3,223,1953,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
284,22301,1,3,2,0,,,,0,3,223,1954,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
285,22301,1,3,2,0,,,,0,3,223,1955,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
286,22301,1,3,2,0,,,,0,3,223,1956,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
287,22301,1,3,2,0,,,,0,3,223,1957,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
288,22301,1,3,1,0,,,,0,3,223,1958,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
289,22301,1,3,1,0,,,,0,3,223,1959,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
290,22301,1,3,1,0,,,,0,3,223,1960,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
291,22301,1,3,1,1,15/11/1961,1.0,3.0,0,3,223,1961,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1,3,31/01/1948,4,31/01/1948,4,775,3
292,22302,2,3,2,0,,,,1,3,223,1964,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
293,22302,2,3,2,0,,,,0,3,223,1965,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
294,22302,2,3,2,0,,,,0,3,223,1966,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
295,22302,2,3,2,0,,,,0,3,223,1967,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
296,22302,2,3,2,0,,,,0,3,223,1968,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
297,22302,2,3,2,0,,,,0,3,223,1969,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
298,22302,2,3,2,0,,,,0,3,223,1970,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
299,22302,2,3,2,0,,,,0,3,223,1971,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
300,22302,2,3,2,0,,,,0,3,223,1972,Myanmar (Burma),Government of Myanmar (Burma),144,,"ANLP, CPA","1049, 1052",,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
301,22302,2,3,2,0,,,,0,3,223,1973,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPA, RPF","1052, 1068",,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
302,22302,2,3,1,0,,,,0,3,223,1974,Myanmar (Burma),Government of Myanmar (Burma),144,,RPF,1068,,1,Arakan,1,3,31/01/1948,4,31/12/1964,5,775,3
